ReleaseID,version,ClassName,LOC,NRtotal,NRpartial,NfixTotal,NfixPartial,NauthTotal,NauthPartial,locAddedTotal,locAddedPartial,churnTotal,ChurnPartial,maxChurnTotal,maxChurnPartial,avgChurnTotal,avgChurnPartial,age,chgSetTotal,chgSetPartial,maxChangeSetTotal,maxChangeSetPartial,avgChgSetTotal,avgChgSetPartial,smells,Buggy
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ArrayStateImage.java,107,7,2,0,0,3,1,329,107,436,214,107,107,62,107,980,8248,5144,2598,2598,1178,2572,1,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LocalManagedRuntime.java,215,10,2,1,0,3,1,653,215,874,430,215,215,87,215,980,10184,5144,2598,2598,1018,2572,12,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,1986,47,4,8,0,7,2,5828,2007,8000,4010,1986,1986,170,1002,980,15017,5231,2598,2598,319,1307,61,yes
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TCleanState.java,63,8,2,0,0,4,1,197,63,261,126,63,63,32,63,980,8939,5144,2598,2598,1117,2572,0,no
11,1.2.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingPreparedStatement.java,456,10,2,0,0,3,1,1015,456,1509,912,461,456,150,456,993,8821,5144,2598,2598,882,2572,3,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCState.java,496,13,2,0,0,5,1,1514,496,2041,992,496,496,157,496,980,9048,5144,2598,2598,696,2572,5,no
11,1.2.1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityExistsException.java,111,8,2,0,0,3,1,339,111,450,222,111,111,56,111,980,8876,5144,2598,2598,1109,2572,1,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyDate.java,34,8,2,0,0,4,1,109,34,143,68,34,34,17,34,980,9071,5144,2598,2598,1133,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/BigDecimalId.java,74,4,2,2,0,3,1,162,74,236,148,74,74,59,74,457,5843,5144,2598,2598,1460,2572,1,yes
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/NoResultException.java,46,4,2,1,0,2,1,102,46,148,92,46,46,37,46,708,6472,5144,2598,2598,1618,2572,0,no
11,1.2.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ConfigurationProvider.java,55,12,2,0,0,5,1,231,55,366,110,72,55,30,55,993,9374,5144,2598,2598,781,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/MatchesExpression.java,80,9,2,0,0,3,1,241,80,323,160,80,80,35,80,980,9038,5144,2598,2598,1004,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InterfaceImplGenerator.java,245,13,2,3,0,7,1,540,245,791,490,245,245,60,245,928,8509,5144,2598,2598,654,2572,4,no
11,1.2.1,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/VersionStrategy.java,38,7,2,0,0,3,1,87,38,125,76,38,38,17,38,972,8621,5144,2598,2598,1231,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/BigIntegerId.java,75,4,2,2,0,3,1,164,75,239,150,75,75,59,75,457,5843,5144,2598,2598,1460,2572,1,yes
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LockLevels.java,43,8,2,0,0,3,1,139,43,182,86,43,43,22,43,980,8876,5144,2598,2598,1109,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TDirtyState.java,74,8,2,0,0,4,1,231,74,306,148,74,74,38,74,980,8939,5144,2598,2598,1117,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDeletedFlushedState.java,39,8,2,0,0,4,1,126,39,166,78,39,39,20,39,980,8939,5144,2598,2598,1117,2572,0,no
11,1.2.1,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XEmbeddedMapping.java,45,3,2,0,0,2,1,90,45,135,90,45,45,45,45,496,5770,5144,2598,2598,1923,2572,0,yes
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManager.java,116,9,2,0,0,4,1,404,116,551,232,119,116,61,116,980,9399,5144,2598,2598,1044,2572,1,no
11,1.2.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingResultSet.java,671,9,2,0,0,3,1,1429,671,2139,1342,674,671,237,671,993,9110,5144,2598,2598,1012,2572,3,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataTool.java,351,13,2,2,0,5,1,1078,351,1439,702,351,351,110,351,980,12287,5144,2598,2598,945,2572,12,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/NoTransactionException.java,40,9,2,0,0,3,1,142,40,190,80,43,40,21,40,980,9038,5144,2598,2598,1004,2572,0,no
11,1.2.1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryImpl.java,335,24,2,2,0,5,1,1074,335,1434,670,335,335,59,335,980,13528,5144,2598,2598,563,2572,15,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/MathVal.java,71,8,2,0,0,4,1,228,71,307,142,71,71,38,71,980,8672,5144,2598,2598,1084,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/meta/JavaTypes.java,437,9,2,1,0,4,1,1307,437,1744,874,437,437,193,437,980,9716,5144,2598,2598,1079,2572,19,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ByteId.java,67,7,2,0,0,3,1,206,67,273,134,67,67,39,67,980,8248,5144,2598,2598,1178,2572,0,no
11,1.2.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Configurations.java,721,39,2,7,0,7,1,2970,721,4132,1442,721,721,105,721,993,14492,5144,2598,2598,371,2572,30,yes
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDeletedState.java,94,11,2,0,0,4,1,291,94,390,188,94,94,35,94,980,9591,5144,2598,2598,871,2572,2,no
11,1.2.1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryValue.java,64,6,2,0,0,4,1,175,64,268,128,75,64,44,64,910,6442,5144,2598,2598,1073,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LockManager.java,111,8,2,0,0,3,1,352,111,463,222,111,111,57,111,980,8268,5144,2598,2598,1033,2572,0,no
11,1.2.1,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XJoinColumn.java,55,7,2,0,0,3,1,121,55,176,110,55,55,25,55,972,8621,5144,2598,2598,1231,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TimeSeededSeq.java,67,7,2,0,0,3,1,207,67,274,134,67,67,39,67,980,8248,5144,2598,2598,1178,2572,0,no
11,1.2.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingStatement.java,272,9,2,0,0,3,1,613,272,908,544,280,272,100,272,993,8599,5144,2598,2598,955,2572,1,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/meta/NoneMetaDataFactory.java,140,14,2,0,0,8,1,409,140,557,280,140,140,39,140,980,10263,5144,2598,2598,733,2572,0,yes
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java,1662,28,2,6,0,5,1,5641,1662,7458,3324,1672,1662,266,1662,980,13104,5144,2598,2598,468,2572,63,yes
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ObjectExistsException.java,43,9,2,1,0,4,1,154,43,208,86,47,43,23,43,980,9659,5144,2598,2598,1073,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ManagedCache.java,309,4,2,0,0,2,1,619,309,928,618,309,309,232,309,482,7809,5144,2598,2598,1952,2572,21,yes
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Max.java,53,7,2,0,0,3,1,165,53,218,106,53,53,31,53,980,8248,5144,2598,2598,1178,2572,0,no
11,1.2.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/DoubleValue.java,75,10,2,0,0,5,1,186,75,269,150,75,75,26,75,993,9793,5144,2598,2598,979,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDirtyState.java,94,9,2,0,0,4,1,287,94,382,188,94,94,42,94,980,9036,5144,2598,2598,1004,2572,1,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/CacheMap.java,642,12,2,0,0,4,1,2604,642,3265,1284,650,642,272,642,980,12430,5144,2598,2598,1035,2572,6,yes
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/meta/NonPersistentMetaData.java,149,7,3,0,0,5,2,309,168,458,317,149,149,65,105,918,10040,5278,2598,2598,1434,1759,3,yes
11,1.2.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEvent.java,162,8,2,0,0,3,1,382,162,550,324,162,162,68,162,993,8324,5144,2598,2598,1040,2572,1,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TLoadedState.java,40,8,2,0,0,4,1,130,40,171,80,40,40,21,40,980,8939,5144,2598,2598,1117,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyMap.java,47,8,2,0,0,4,1,154,47,203,94,47,47,25,47,980,9071,5144,2598,2598,1133,2572,0,no
11,1.2.1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,1374,32,4,3,0,7,2,5103,1403,6534,2786,1374,1374,204,696,980,14493,5231,2598,2598,452,1307,27,yes
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ObjectId.java,65,8,2,0,0,3,1,208,65,277,130,66,65,34,65,980,8306,5144,2598,2598,1038,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/MethodStoreQuery.java,262,12,2,0,0,4,1,826,262,1129,524,262,262,94,262,980,9990,5144,2598,2598,832,2572,10,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Min.java,53,7,2,0,0,3,1,165,53,218,106,53,53,31,53,980,8248,5144,2598,2598,1178,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/CallbackException.java,43,10,2,0,0,4,1,146,43,197,86,43,43,19,43,980,9329,5144,2598,2598,932,2572,0,no
11,1.2.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/FileValue.java,75,11,2,2,0,4,1,188,75,271,150,75,75,24,75,993,9288,5144,2598,2598,844,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyMaps.java,285,4,2,0,0,3,1,580,285,865,570,285,285,216,285,830,6363,5144,2598,2598,1590,2572,1,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/meta/Order.java,52,8,2,0,0,3,1,163,52,215,104,52,52,26,52,980,9051,5144,2598,2598,1131,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java,92,8,2,0,0,4,1,285,92,378,184,92,92,47,92,980,8939,5144,2598,2598,1117,2572,1,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java,138,7,2,0,0,3,1,421,138,560,276,138,138,80,138,980,8248,5144,2598,2598,1178,2572,3,no
11,1.2.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEventConnectionDecorator.java,295,10,2,0,0,3,1,1084,295,1449,590,336,295,144,295,993,11526,5144,2598,2598,1152,2572,13,yes
11,1.2.1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityNotFoundException.java,111,8,2,0,0,3,1,339,111,450,222,111,111,56,111,980,8876,5144,2598,2598,1109,2572,1,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ObjectNotFoundException.java,55,8,2,0,0,3,1,176,55,234,110,55,55,29,55,980,8600,5144,2598,2598,1075,2572,0,no
11,1.2.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/GenericConfigurable.java,41,9,2,0,0,3,1,123,41,169,82,41,41,18,41,993,8351,5144,2598,2598,927,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Mod.java,42,7,2,0,0,3,1,132,42,174,84,42,42,24,42,980,8248,5144,2598,2598,1178,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ChangeTracker.java,89,7,2,0,0,3,1,286,89,375,178,89,89,53,89,980,8248,5144,2598,2598,1178,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/NoneLockManager.java,41,7,2,0,0,3,1,127,41,168,82,41,41,24,41,980,8248,5144,2598,2598,1178,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ProxySetupStateManager.java,302,10,3,0,0,6,2,900,333,1206,635,302,302,120,211,980,12554,5233,2598,2598,1255,1744,9,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ReferentialIntegrityException.java,94,8,2,0,0,3,1,293,94,390,188,94,94,48,94,980,8600,5144,2598,2598,1075,2572,1,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedFlushedState.java,38,8,2,0,0,4,1,123,38,162,76,38,38,20,38,980,8939,5144,2598,2598,1117,2572,0,no
11,1.2.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCListener.java,90,8,2,0,0,3,1,219,90,314,180,90,90,39,90,993,8324,5144,2598,2598,1040,2572,1,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransientState.java,39,8,2,0,0,4,1,126,39,166,78,39,39,20,39,980,8939,5144,2598,2598,1117,2572,0,no
11,1.2.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/IntValue.java,75,10,2,0,0,5,1,188,75,273,150,75,75,27,75,993,9793,5144,2598,2598,979,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAException.java,202,9,2,0,0,3,1,594,202,796,404,202,202,88,202,980,9038,5144,2598,2598,1004,2572,4,yes
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/meta/QueryMetaData.java,296,11,3,0,0,6,2,867,315,1164,611,296,296,105,203,980,12551,5278,2598,2598,1141,1759,1,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/CharId.java,67,7,2,0,0,3,1,206,67,273,134,67,67,39,67,980,8248,5144,2598,2598,1178,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Multiply.java,42,7,2,0,0,3,1,132,42,174,84,42,42,24,42,980,8248,5144,2598,2598,1178,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/RuntimeExceptionTranslator.java,36,7,2,0,0,3,1,113,36,149,72,36,36,21,36,980,8248,5144,2598,2598,1178,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java,94,8,2,0,0,4,1,291,94,386,188,94,94,48,94,980,8939,5144,2598,2598,1117,2572,1,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager.java,739,19,2,2,0,6,1,2283,739,3053,1478,745,739,160,739,980,11818,5144,2598,2598,622,2572,7,no
11,1.2.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java,1299,15,2,1,0,4,1,3183,1299,4724,2598,1412,1299,314,1299,993,11325,5144,2598,2598,755,2572,19,yes
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDHexSeq.java,66,8,2,0,0,3,1,203,66,269,132,66,66,33,66,980,11131,5144,2598,2598,1391,2572,1,no
11,1.2.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/MapConfigurationProvider.java,87,12,2,0,0,5,1,266,87,402,174,105,87,33,87,993,9292,5144,2598,2598,774,2572,1,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAId.java,148,13,2,1,0,6,1,583,148,736,296,149,148,56,148,980,12575,5144,2598,2598,967,2572,2,yes
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/meta/SequenceMetaData.java,391,14,3,3,0,4,2,1161,409,1556,800,391,391,111,266,980,13332,5278,2598,2598,952,1759,10,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewProvisionalState.java,93,8,2,0,0,3,1,250,93,393,186,93,93,49,93,902,6404,5144,2598,2598,800,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/NotEqualExpression.java,41,7,2,0,0,3,1,130,41,172,82,41,41,24,41,980,8248,5144,2598,2598,1178,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/Serialization.java,210,14,2,3,0,6,1,605,210,817,420,210,210,58,210,980,10634,5144,2598,2598,759,2572,6,no
11,1.2.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ReportingSQLException.java,93,8,2,0,0,3,1,227,93,324,186,93,93,40,93,993,8324,5144,2598,2598,1040,2572,1,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDStringSeq.java,66,8,2,0,0,3,1,203,66,269,132,66,66,33,66,980,11131,5144,2598,2598,1391,2572,1,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/OptimisticException.java,61,9,2,0,0,3,1,194,61,258,122,61,61,28,61,980,9038,5144,2598,2598,1004,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ShortId.java,67,7,2,0,0,3,1,206,67,273,134,67,67,39,67,980,8248,5144,2598,2598,1178,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/meta/UpdateStrategies.java,92,9,2,0,0,3,1,282,92,374,184,92,92,41,92,980,9038,5144,2598,2598,1004,2572,4,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDType4HexSeq.java,66,3,2,0,0,1,1,132,66,198,132,66,66,66,66,266,7520,5144,2598,2598,2506,2572,1,no
11,1.2.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/SQLFormatter.java,272,9,2,1,0,3,1,683,272,997,544,283,272,110,272,993,8603,5144,2598,2598,955,2572,3,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaData.java,305,10,2,0,0,3,1,949,305,1254,610,305,305,125,305,980,9460,5144,2598,2598,946,2572,0,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/Proxies.java,89,12,2,2,0,4,1,624,89,886,178,251,89,73,89,980,9462,5144,2598,2598,788,2572,1,no
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/StoreException.java,61,10,2,0,0,4,1,188,61,252,122,61,61,25,61,980,11949,5144,2598,2598,1194,2572,0,yes
11,1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/StoreFacadeTypeRegistry.java,115,10,2,1,0,5,1,255,115,370,230,115,115,37,115,963,10212,5144,2598,2598,1021,2572,1,yes
12,2.0.0-M2,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/LRSSizeAlgorithm.java,59,2,1,0,0,2,1,60,1,60,1,59,1,30,1,651,4158,2275,2692,2275,2079,2275,0,no
12,2.0.0-M2,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedPreparedStatement.java,268,5,3,1,1,2,2,710,278,892,278,429,247,178,92,482,5109,2159,2306,1811,1021,719,1,no
12,2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CollectionParam.java,192,3,3,0,0,3,3,208,208,212,212,194,194,70,70,124,4887,1987,2916,1908,1629,662,0,no
12,2.0.0-M2,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMappingOverrides.java,37,2,1,1,1,2,1,74,37,74,37,37,37,37,37,573,3941,1811,2355,1811,1970,1811,0,no
12,2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDeletedState.java,94,9,0,0,0,3,0,197,0,202,0,88,0,22,0,1057,5685,0,1271,0,631,0,2,no
12,2.0.0-M2,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ExtentImpl.java,117,6,0,0,0,4,0,133,0,135,0,109,0,22,0,1000,3682,0,1271,0,613,0,1,no
12,2.0.0-M2,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ValueListener.java,32,6,0,0,0,2,0,58,0,63,0,30,0,10,0,1070,4418,0,1329,0,736,0,0,no
12,2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueStrategies.java,157,8,0,0,0,3,0,307,0,307,0,141,0,38,0,1057,6862,0,1730,0,857,0,1,no
12,2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryOperations.java,51,7,0,0,0,2,0,114,0,114,0,48,0,16,0,1057,5028,0,1331,0,718,0,0,no
12,2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransientState.java,39,6,0,0,0,3,0,87,0,88,0,37,0,14,0,1057,5033,0,1331,0,838,0,0,no
12,2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SelectConstructor.java,345,16,0,1,0,3,0,568,0,648,0,352,0,40,0,1049,5806,0,1289,0,362,0,89,no
12,2.0.0-M2,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/AbstractPath.java,132,6,3,1,1,2,2,287,141,301,146,132,132,50,48,179,5519,2455,2751,1544,919,818,0,no
12,2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractVersionStrategy.java,77,6,0,2,0,3,0,89,0,89,0,67,0,14,0,1049,5400,0,1620,0,900,0,0,no
12,2.0.0-M2,openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/BreadthFirstWalk.java,145,2,1,1,1,2,1,290,145,290,145,145,145,145,145,727,3880,1811,2537,1811,1940,1811,8,no
12,2.0.0-M2,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedResultSet.java,702,5,3,2,1,2,2,1640,710,1751,710,763,685,350,236,482,5463,2159,1969,1811,1092,719,11,no
12,2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/XMLClassMetaData.java,125,2,1,0,0,2,1,126,1,126,1,125,1,63,1,672,4207,2275,2788,2275,2103,2275,2,no
12,2.0.0-M2,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/MappingOverride.java,47,5,0,0,0,2,0,58,0,58,0,43,0,11,0,1049,4566,0,1331,0,913,0,0,no
12,2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDirtyState.java,94,7,0,0,0,3,0,193,0,194,0,88,0,27,0,1057,5130,0,1291,0,732,0,1,no
12,2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CompareEqualExpression.java,131,7,0,0,0,3,0,203,0,235,0,134,0,33,0,1049,4644,0,1289,0,663,0,0,no
12,2.0.0-M2,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Externalizer.java,40,7,0,0,0,2,0,87,0,87,0,36,0,12,0,1057,5502,0,1331,0,786,0,0,no
12,2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/NativeJDBCSeq.java,406,14,3,5,2,7,3,453,6,467,8,369,3,33,2,1049,10328,2561,2041,2041,737,853,10,yes
12,2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SimpleCaseExpression.java,246,3,2,0,0,2,1,248,20,248,20,228,19,82,10,173,4872,1982,2787,1960,1624,991,19,no
12,2.0.0-M2,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/AbstractVisitable.java,51,5,2,1,1,2,1,111,55,115,55,51,51,23,27,176,5183,2133,2753,1811,1036,1066,0,no
12,2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ApplicationIdTool.java,1485,18,2,5,0,7,2,2932,4,2948,4,1465,3,163,2,1057,11064,2117,2120,1922,614,1058,43,no
12,2.0.0-M2,openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/DepthFirstAnalysis.java,358,5,2,2,1,4,1,729,359,729,359,358,358,145,179,727,4513,2133,2499,1811,902,1066,15,no
12,2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryStatistics.java,237,4,4,1,1,2,2,501,501,501,501,237,237,125,125,123,5155,2292,2933,1744,1288,573,0,no
12,2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/XMLFieldMetaData.java,122,5,0,0,0,1,0,235,0,346,0,111,0,69,0,679,1509,0,1392,0,301,0,3,no
12,2.0.0-M2,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStatement.java,52,3,2,1,1,2,2,91,58,91,58,33,33,30,29,482,4141,1923,2334,1811,1380,961,0,no
12,2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/BlobValueHandler.java,51,3,0,0,0,2,0,61,0,61,0,48,0,20,0,1049,3406,0,1329,0,1135,0,0,no
12,2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDHexSeq.java,66,6,0,0,0,3,0,137,0,137,0,63,0,22,0,1057,6072,0,1730,0,1012,0,1,no
12,2.0.0-M2,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java,769,51,16,7,0,9,4,2342,386,2853,675,774,265,55,42,1057,12904,2613,1743,1743,253,163,33,yes
12,2.0.0-M2,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/MappingOverrides.java,38,5,0,0,0,2,0,49,0,49,0,34,0,9,0,1049,4566,0,1331,0,913,0,0,no
12,2.0.0-M2,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/Aggregate.java,30,2,2,1,1,2,2,60,60,60,60,30,30,30,30,74,4738,2133,3194,1544,2369,1066,0,no
12,2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CompareExpression.java,95,7,0,0,0,4,0,149,0,161,0,101,0,23,0,1049,6431,0,2096,0,918,0,1,no
12,2.0.0-M2,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ExternalValues.java,41,7,0,0,0,2,0,89,0,89,0,37,0,12,0,1057,5502,0,1331,0,786,0,0,no
12,2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java,92,6,0,0,0,3,0,193,0,194,0,90,0,32,0,1057,5033,0,1331,0,838,0,1,no
12,2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Size.java,57,7,0,0,0,3,0,83,0,87,0,58,0,12,0,1049,4644,0,1289,0,663,0,0,no
12,2.0.0-M2,openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/Edge.java,224,5,2,2,1,4,1,452,226,452,226,222,222,90,113,727,4513,2133,2499,1811,902,1066,3,no
